PSAP ID,PSAP Name,County,City,State,Zip,Text to TTY,Web Browser,DirectIP,RTT,Other
3212,Calvert County 911 Center,Calvert,Prince Frederick ,MD,20678,,,1,,
2897,Cynthiana-Harrison County E9-1-1,Harrison,Cynthiana,KY,41031,,,1,,
1683,West Palm Beach Police Department,Palm Beach,West Palm Beach,FL,33415,,,1,,
1641,Riviera Beach Police Department,Palm Beach,West Palm Beach,FL,33415,,,1,,
1624,Palm Springs Public Safety Department,Palm Beach,West Palm Beach,FL,33415,,,1,,
1621,Palm Beach Police Department,Palm Beach,West Palm Beach,FL,33415,,,1,,
1620,Palm Beach Gardens Police Department,Palm Beach,West Palm Beach,FL,33415,,,1,,
1619,Palm Beach County Sheriffs Office (Glades),Palm Beach,West Palm Beach,FL,33415,,,1,,
1618,Palm Beach County Sheriffs Office (Central),Palm Beach,West Palm Beach,FL,33415,,,1,,
1617,Palm Beach County Fire-Rescue & Ems Dispatch Center,Palm Beach,West Palm Beach,FL,33415,,,1,,
1601,Ocean Ridge Public Safety Department,Palm Beach,West Palm Beach,FL,33415,,,1,,
1574,Manalapan Public Safety Department,Palm Beach,West Palm Beach,FL,33415,,,1,,
1563,Lantana Police Department,Palm Beach,West Palm Beach,FL,33415,,,1,,
1493,Delray Beach Police Department,Palm Beach,West Palm Beach,FL,33415,,,1,,
1459,Boynton Beach Communications Center,Palm Beach,West Palm Beach,FL,33415,,,1,,
1458,Boca Raton Communications Center,Palm Beach,West Palm Beach,FL,33415,,,1,,
1447,Atlantis Police Department,Palm Beach,West Palm Beach,FL,33415,,,1,,
1293,Woodland Park Police Department,Teller ,Colorado Springs,CO  ,80910,,,1,,
1275,Teller County Sheriffs Office,Teller,Colorado Springs,CO  ,80910,,,1,,
1153,Fort Carson Fire Department,El Paso,Colorado Springs,CO  ,80910,,,1,,
1135,El Paso County Sheriffs Office,El Paso,Colorado Springs,CO  ,80910,,,1,,
1114,Cripple Creek Police Department,Teller County,Colorado Springs,CO  ,80910,,,1,,
1103,Colorado Springs Police Department,El Paso,Colorado Springs,CO  ,80910,,,1,,
1054,Yreka Police Department,Siskiyou,Yreka,CA,96097,,,1,,
1042,Weed Police Department,Siskiyou,Sacramento,CA,95811,,1,,,
1025,US Park Police Golden Gate NRA,San Francisco,San Francisco ,CA,94129,,,1,,
1006,Tulare Police Department,Tulare,Tulare,CA,93274,,,1,,
1002,Us Air Force Travis Afb,Solano,Sacramento,CA,95811,,1,,,
1001,Tracy Police Department,San Joaquin,Tracy ,CA,95376,,,1,,
975,Siskiyou County Sheriff (Yreka),Siskiyou,Sacramento,CA,95811,,1,,,
966,Selma Police Department,Fresno,Sacramento,CA,95811,,1,,,
899,Ripon Police Department,San Joaquin,Sacramento,CA,95811,,1,,,
841,Napa County Communciations (Napa),Napa County Communciations (Napa),Napa,CA,94559,,1,,,
840,Murrieta Police Department,Riverside,Sacramento,CA,95811,,1,,,
839,Mt Shasta Police Department,Siskiyou,Mt. Shasta,CA,96067,,,1,,
820,Merced Emergency Medical Services,Merced,Sacramento,CA,95811,,1,,,
761,Huron Police Department,Fresno,Sacramento,CA,95811,,1,,,
732,Fresno County Sheriff (Fresno),Fresno,Sacramento,CA,95811,,1,,,
715,Eureka Police Department,Humboldt,Sacramento,CA,95811,,1,,,
669,Corning Volunteer Fire Department,Tehama,Sacramento,CA,95811,,1,,,
661,Colusa County Sheriff (Colusa),Colusa,Sacramento,CA,95811,,1,,,
660,Colton Police Department,San Bernardino,Colton,CA,92324,,,1,,
584,Carmel Police Department,Monterey,Sacramento,CA,95811,,1,,,
576,Calexico Police Department,Imperial,Sacramento,CA,95811,,1,,,
525,Albany Police Department,Alameda,Albany,CA,94706,1,,,,
516,Yavapai County Sheriffs Office,Yavapai,Prescott,AZ,86301,1,,,,
509,University Of Arizona Police,Pima,Tucson,AZ,85721,,,1,,
494,Sedona Police Department,Yavapai,Sedona,AZ,86336,1,,,,
484,Prescott Regional Communications Center,Prescott,Prescott,AZ,86303,1,,,,
480,Pinal County Sheriff's Office,Pinal,Florence ,AZ,85132,,,1,,
479,Pima County Sheriffs Office-tucson,Pima,Tucson,AZ,85713,,,1,,
478,Pima County Sheriffs Office-Ajo,Pima,Ajo,AZ,85321,,,1,,
468,Oro Valley Police Department,Pima,Oro Valley,AZ,85737,,,1,,
456,Marana Police Department,Pima,Marana,AZ,85653,,,1,,
429,Florence Police Department,Pinal,Florence,AZ,85132,,,1,,
427,Eloy Police Department,Pinal,Eloy ,AZ,85131,,,1,,
421,Cottonwood Police Department,Cottonwood,Cottonwood,AZ,86326,1,,,,
419,Coolidge Police Department,Pinal,Coolidge,AZ,85128,,,1,,
413,Tucson Communications Center,Pima,Tucson,AZ,85714,,,1,,
410,Casa Grande Police Department,Pinal,Casa Granda,AZ,85122,,,1,,
408,Camp Verde Marshals Office,Camp Verde,Camp Verde,AZ,86322,1,,,,
84,Petersburg Police Department,Prince George,Petersburg,VA,23803,,1,,,
8256,Csu San Marcos Police Department,San Diego,San Marcos,CA,92078,,,1,,
7223,Waynesboro Emergency Operations Center,Independent City,Waynesboro,VA,22980,,1,,,
7213,Sussex County Sheriffs Office,Sussex,Sussex,VA,23884,,1,,,
7166,Mecklenburg County Emergency Communications E911 Center,Mecklenburg,Boydton,VA,23917,,,1,, 
7160,Lynchburg Department Of Emergency Services,Campbell ,Lynchburg ,VA,24502,,1,,,
7147,Hopewell Police Communications,City of Hopewell,Hopewell ,VA,23860,,,1,,
7125,Farmville Emergency Communications Center,Prince Edward,Farmville,VA,23901,,,1,,
7094,Buckingham County PSAP,Buckingham,Buckingham,VA,23921,,,1,,
7092,Brunswick County Sheriffs Department,Brunswick,Lawrenceville,VA,23868,,1,,,
7083,Appomattox County Public Safety,Appomattox ,Appomattox,VA,24522,,1,,,
7034,Grand County Sheriffs Office Dispatch,Grand,Moab,UT,84532,,,1,,
5762,Central Lane Communications Center,Lane,Eugene,OR,97402,,1,,,
5140,New York City Police Department -staten Island,Richmond,Brooklyn,NY,11201,,,1,,
5139,New York City Police Department -queens,Queens,Brooklyn,NY,11201,,,1,,
5138,New York City Police Department -manhattan,New York,Brooklyn,NY,11201,,,1,,
5137,New York City Police Department -brooklyn,Kings,Brooklyn,NY,11201,,,1,,
5136,New York City Police Department - Bronx,Bronx,Brooklyn,NY,11201,,,1,,
5008,Las Vegas Metropolitan Police Department,Clark,Las Vegas,NV,89101,,,1,,
4607,Hitchcock County 911,Hitchcock,Trenton ,NE,69044,,,1,,
4395,Pender County Sheriffs Office,Pender,Burgaw,NC,28425,1,,,,
4341,Mecklenberg County Ems Communications,Mecklenburg,Charlotte,NC,28209,,,1,,
4325,Lenoir Police Department,Caldwell,Lenoir,NC,28645,1,,,,
4217,Charlotte-mecklenburg Police Department,Mecklenburg,Charlotte,NC,28202,,,,,1
4216,Charlotte Fire Department Communications,Mecklenburg,Charlotte,NC,28206,,,,,1
4205,Caldwell County Sheriffs Communications,Caldwell,Lenoir,NC,28645,1,,,,
3935,St Francois County Communications Center,St. Francois,Park Hills,MO,63601,,,1,,
3868,Monett-Lawrence County E 911,Barry/Lawrence,Monett,MO,65708,,,1,,
3805,Farmington Police Department,St. Francois,Park Hills,MO,63601,,,1,,
1604,Okeechobee County Sheriff's Office,Okeechobee,Okeechobee,FL,34972,,,1,,
1531,Highlands County Sheriffs Office,Highlands,Sebring,FL,33870,1,,,,
1219,Western Colorado Regional Dispatch Center,Montrose,Montrose,CO,81401,,1,,,
993,Sutter County Sheriff (Yuba City),Sutter,Yuba City,CA,95993,,1,,,
965,Sebastopol Police Department,Sonoma,Sebastopol,CA,95472,,1,,,
962,Santa Rosa Police Department,Sonoma,Santa Rosa,CA,95404,,1,,,
873,Piedmont Police Department,Alameda,Piedmont,CA,94611,,1,   ,,
803,Madera County Sheriff's Office,Madera,Madera,CA,93637,,1,,,
757,Humboldt County Sheriff (eureka),Humboldt,Eureka,CA ,95501,,1,,,
733,Fresno Police Department,Fresno,Fresno,CA,93721,,1,,,
731,Fresno County Ems Communications Center,Fresno,Fresno,CA,93775,,1,,,
684,Csu San Diego Police Department,San Diego,San Diego,CA,92182,,,1,,
671,Coronado Police Department,San Diego,Coronado,CA,92118,,,1,,
556,Berkeley Police/fire Communications Center,Alameda,Berkeley,CA,94704,,1,,,
510,White Mountain Apache Tribe Police Department (WMAT),Navajo/Apache,Whiteriver,AZ,85941,,1,,,
495,Show Low Police Department,Navajo,Show Low,AZ,85901,,1,,,
461,Navajo County Sheriffs Office (NCSO),Navajo,Holbrook,AZ,86025,,1,,,
435,Gila River Indian Community Police Department,Pinal,Sacaton,AZ,85147,,,1,,
397,Apache County Sheriffs Office,Apache,St. Johns ,AZ,85936,,1,,,
8619,Western Massachusetts Emergency Comunications Center (WESTCOMM),Hampshire,Middleborough,MA,2346,,,1,,
8611,Southeastern Massachusetts Regional Emergency Communications Center (SEMRECC),Norfolk,Middleborough,MA,2346,,,1,,
8527,Metro North Regional Emergency Communications Center,Suffolk,Middleborough,MA,2346,,,1,,
8439,South Worcester County Communications Center,Worcester,Middleborough,MA,2346,,,1,,
8404,Essex County Regional Emergency Communications Center,Essex,Middleborough,MA,2346,,,1,,
8400,Nashoba Recc (regional Emergency Communications Center,Worcester,Middleborough,MA,2346,,,1,,
8329,South Shore Regional Emergency Communications Center,Plymouth,Middleborough,MA,2346,,,1,,
8186,Worcester Back-up,Worcester,Middleborough,MA,2346,,,1,,
8185,Maynard Training Center/ Framingham State Police Back-up Site,Middlesex,Middleborough,MA,2346,,,1,,
8137,Massachusetts State Police Grafton,Worcester,Middleborough,MA,2346,,,1,,
7905,Plymouth Police,Plymouth,Middleborough,MA,2346,,,1,,
7887,Yarmouth Police,Barnstable,Middleborough,MA,2346,,,1,,
7886,Woburn Police,Middlesex,Middleborough,MA,2346,,,1,,
7884,Winchester Police,Middlesex,Middleborough,MA,2346,,,1,,
7883,Winchendon Police,Worcester,Middleborough,MA,2346,,,1,,
7882,Wilmington Police,Middlesex,Middleborough,MA,2346,,,1,,
7881,Williamstown Police,Berkshire,Middleborough,MA,2346,,,1,,
7880,Wilbraham Police,Hampden,Middleborough,MA,2346,,,1,,
7879,Weymouth Police,Norfolk,Middleborough,MA,2346,,,1,,
7878,Westwood Police,Norfolk,Middleborough,MA,2346,,,1,,
7877,Weston Police,Middlesex,Middleborough,MA,2346,,,1,,
7876,Westminster Police,Worcester,Middleborough,MA,2346,,,1,,
7875,Westford Police,Middlesex,Middleborough,MA,2346,,,1,,
7874,Westfield Police,Hampden,Middleborough,MA,2346,,,1,,
7873,Westboro Police,Worcester,Middleborough,MA,2346,,,1,,
7872,West Springfield Police,Hampden,Middleborough,MA,2346,,,1,,
7871,West Newbury Police,Essex,Middleborough,MA,2346,,,1,,
7870,West Bridgewater Police,Plymouth,Middleborough,MA,2346,,,1,,
7869,West Boylston Police,Worcester,Middleborough,MA,2346,,,1,,
7867,Wellesley Police,Norfolk,Middleborough,MA,2346,,,1,,
7865,Wayland Police,Middlesex,Middleborough,MA,2346,,,1,,
7864,Watertown Police,Middlesex,Middleborough,MA,2346,,,1,,
7862,Ware Police,Hampshire,Middleborough,MA,2346,,,1,,
7861,Waltham Communications,Middlesex,Middleborough,MA,2346,,,1,,
7860,Wakefield Police,Middlesex,Middleborough,MA,2346,,,1,,
7859,Uxbridge Police,Worcester,Middleborough,MA,2346,,,1,,
7858,Upton Police,Worcester,Middleborough,MA,2346,,,1,,
7857,Tyngsboro Police,Middlesex,Middleborough,MA,2346,,,1,,
7856,Truro Police,Barnstable,Middleborough,MA,2346,,,1,,
7855,Townsend Police,Middlesex,Middleborough,MA,2346,,,1,,
7853,Tewksbury Police,Middlesex,Middleborough,MA,2346,,,1,,
7852,Templeton Police,Worcester,Middleborough,MA,2346,,,1,,
7851,Taunton Fire,Bristol,Middleborough,MA,2346,,,1,,
7847,Sturbridge Police,Worcester,Middleborough,MA,2346,,,1,,
7846,Stow Police,Middlesex,Middleborough,MA,2346,,,1,,
7845,Stoneham Police,Middlesex,Middleborough,MA,2346,,,1,,
7844,Sterling Communications,Worcester,Middleborough,MA,2346,,,1,,
7843,Spencer Police,Worcester,Middleborough,MA,2346,,,1,,
7842,Southwick Police,Hampden,Middleborough,MA,2346,,,1,,
7841,Southbridge Police,Worcester,Middleborough,MA,2346,,,1,,
7840,Southboro Police,Worcester,Middleborough,MA,2346,,,1,,
7839,Southampton Police,Hampshire,Middleborough,MA,2346,,,1,,
7838,South Hadley Police,Hampshire,Middleborough,MA,2346,,,1,,
7837,Shrewsbury Police,Worcester,Middleborough,MA,2346,,,1,,
7835,Seekonk Police,Bristol,Middleborough,MA,2346,,,1,,
7834,Scituate Police,Plymouth,Middleborough,MA,2346,,,1,,
7833,Saugus Police,Essex,Middleborough,MA,2346,,,1,,
7832,Sandwich Police,Barnstable,Middleborough,MA,2346,,,1,,
7831,Salisbury Police,Essex,Middleborough,MA,2346,,,1,,
7830,Salem Police,Essex,Middleborough,MA,2346,,,1,,
7829,Rutland Fire,Worcester,Middleborough,MA,2346,,,1,,
7828,Rowley Police,Essex,Middleborough,MA,2346,,,1,,
7827,Rockport Police,Essex,Middleborough,MA,2346,,,1,,
7823,Rehoboth Police,Bristol,Middleborough,MA,2346,,,1,,
7822,Reading Police,Middlesex,Middleborough,MA,2346,,,1,,
7821,Raynham Police,Bristol,Middleborough,MA,2346,,,1,,
7820,Randolph Police,Norfolk,Middleborough,MA,2346,,,1,,
7819,Quincy Police,Norfolk,Middleborough,MA,2346,,,1,,
7818,Provincetown Police,Barnstable,Middleborough,MA,2346,,,1,,
7815,Pepperell Police,Middlesex,Middleborough,MA,2346,,,1,,
7814,Pembroke Police,Plymouth,Middleborough,MA,2346,,,1,,
7813,Peabody Police,Essex,Middleborough,MA,2346,,,1,,
7812,Paxton Communications,Worcester,Middleborough,MA,2346,,,1,,
7811,Palmer Police,Hampden,Middleborough,MA,2346,,,1,,
7810,Oxford Police,Worcester,Middleborough,MA,2346,,,1,,
7808,Norton Communications,Bristol,Middleborough,MA,2346,,,1,,
7807,Northbridge Police,Worcester,Middleborough,MA,2346,,,1,,
7806,Northboro Police,Worcester,Middleborough,MA,2346,,,1,,
7805,Northampton Communications,Hampshire,Middleborough,MA,2346,,,1,,
7804,North Reading Police,Middlesex,Middleborough,MA,2346,,,1,,
7803,North Attleboro Police,Bristol,Middleborough,MA,2346,,,1,,
7802,North Andover Police,Essex,Middleborough,MA,2346,,,1,,
7801,North Adams Police,Berkshire,Middleborough,MA,2346,,,1,,
7800,Newton Police,Middlesex,Middleborough,MA,2346,,,1,,
7799,Newburyport Police,Essex,Middleborough,MA,2346,,,1,,
7798,Newbury Police,Essex,Middleborough,MA,2346,,,1,,
7797,New Braintree State Police,Worcester,Middleborough,MA,2346,,,1,,
7796,Needham Police,Norfolk,Middleborough,MA,2346,,,1,,
7795,Nantucket Police,Nantucket,Middleborough,MA,2346,,,1,,
7794,Nahant Police,Essex,Middleborough,MA,2346,,,1,,
7793,Montague Police,Franklin,Middleborough,MA,2346,,,1,,
7792,Monson Police,Hampden,Middleborough,MA,2346,,,1,,
7791,Milton Police,Norfolk,Middleborough,MA,2346,,,1,,
7789,Millbury Police,Worcester,Middleborough,MA,2346,,,1,,
7788,Milford Police,Worcester,Middleborough,MA,2346,,,1,,
7786,Middleboro Police,Plymouth,Middleborough,MA,2346,,,1,,
7785,Methuen Police,Essex,Middleborough,MA,2346,,,1,,
7784,Merrimac Police,Middlesex,Middleborough,MA,2346,,,1,,
7783,Mendon Police,Worcester,Middleborough,MA,2346,,,1,,
7782,Melrose Police,Middlesex,Middleborough,MA,2346,,,1,,
7781,Medford Police,Middlesex,Middleborough,MA,2346,,,1,,
7780,Maynard Police,Middlesex,Middleborough,MA,2346,,,1,,
7779,Mattapoisett Police,Plymouth,Middleborough,MA,2346,,,1,,
7778,Marshfield Police,Plymouth,Middleborough,MA,2346,,,1,,
7777,Marlboro Police,Middlesex,Middleborough,MA,2346,,,1,,
7776,Marblehead Police,Essex,Middleborough,MA,2346,,,1,,
7774,Manchester Police,Essex,Middleborough,MA,2346,,,1,,
7773,Malden Police,Middlesex,Middleborough,MA,2346,,,1,,
7772,Lynnfield Police,Essex,Middleborough,MA,2346,,,1,,
7771,Lynn Police,Essex,Middleborough,MA,2346,,,1,,
7769,Ludlow Police,Hampden,Middleborough,MA,2346,,,1,,
7768,Lowell Police,Middlesex,Middleborough,MA,2346,,,1,,
7766,Littleton Police,Middlesex,Middleborough,MA,2346,,,1,,
7765,Lincoln Police,Middlesex,Middleborough,MA,2346,,,1,,
7764,Lexington Police,Middlesex,Middleborough,MA,2346,,,1,,
7763,Leominster Police,Worcester,Middleborough,MA,2346,,,1,,
7761,Lawrence Police,Essex,Middleborough,MA,2346,,,1,,
7759,Lakeville Police,Plymouth,Middleborough,MA,2346,,,1,,
7758,Kingston Police,Plymouth,Middleborough,MA,2346,,,1,,
7757,Ipswich Police,Essex,Middleborough,MA,2346,,,1,,
7755,Hudson Police,Middlesex,Middleborough,MA,2346,,,1,,
7752,Holyoke Police,Hampden,Middleborough,MA,2346,,,1,,
7751,Wachusett Regional Communications Center,Worcester,Middleborough,MA,2346,,,1,,
7750,Norfolk County Emergency Communications Center,Norfolk,Middleborough,MA,2346,,,1,,
7748,Haverhill Police,Essex,Middleborough,MA,2346,,,1,,
7746,Hanson Police,Plymouth,Middleborough,MA,2346,,,1,,
7745,Hanscom Afb (military),Middlesex,Middleborough,MA,2346,,,1,,
7744,Hanover Police,Plymouth,Middleborough,MA,2346,,,1,,
7743,Hampden Police,Hampden,Middleborough,MA,2346,,,1,,
7742,Hamilton Police,Essex,Middleborough,MA,2346,,,1,,
7741,Halifax Police,Plymouth,Middleborough,MA,2346,,,1,,
7740,Hadley Police,Hampshire,Middleborough,MA,2346,,,1,,
7739,Groveland Police,Essex,Middleborough,MA,2346,,,1,,
7738,Groton Police,Middlesex,Middleborough,MA,2346,,,1,,
7737,Greenfield Police,Franklin,Middleborough,MA,2346,,,1,,
7736,Great Barrington Police,Berkshire,Middleborough,MA,2346,,,1,,
7735,Granby Police,Hampshire,Middleborough,MA,2346,,,1,,
7734,Grafton Police,Worcester,Middleborough,MA,2346,,,1,,
7733,Gloucester Police,Essex,Middleborough,MA,2346,,,1,,
7732,Georgetown Police,Essex,Middleborough,MA,2346,,,1,,
7731,Gardner Police,Worcester,Middleborough,MA,2346,,,1,,
7729,Fitchburg Police,Worcester,Middleborough,MA,2346,,,1,,
7728,Everett Communications,Middlesex,Middleborough,MA,2346,,,1,,
7726,Easton Police,Bristol,Middleborough,MA,2346,,,1,,
7725,Easthampton Police,Hampshire,Middleborough,MA,2346,,,1,,
7724,Eastham Police,Barnstable,Middleborough,MA,2346,,,1,,
7723,East Longmeadow Police,Hampden,Middleborough,MA,2346,,,1,,
7722,East Bridgewater Police,Plymouth,Middleborough,MA,2346,,,1,,
7721,Duxbury Emergency Communication Center,Plymouth,Middleborough,MA,2346,,,1,,
7720,Dukes County Sheriff,Dukes,Middleborough,MA,2346,,,1,,
7718,Dracut Police,Middlesex,Middleborough,MA,2346,,,1,,
7717,Douglas Police,Worcester,Middleborough,MA,2346,,,1,,
7716,Dighton Police,Bristol,Middleborough,MA,2346,,,1,,
7714,Dedham Police,Norfolk,Middleborough,MA,2346,,,1,,
7713,Danvers Police,Essex,Middleborough,MA,2346,,,1,,
7712,Concord Police,Middlesex,Middleborough,MA,2346,,,1,,
7710,Clinton Police,Worcester,Middleborough,MA,2346,,,1,,
7709,Chicopee Police,Hampden,Middleborough,MA,2346,,,1,,
7708,Chelsea Emergency Communications,Suffolk,Middleborough,MA,2346,,,1,,
7707,Chelmsford Police,Middlesex,Middleborough,MA,2346,,,1,,
7706,Charlton Police,Worcester,Middleborough,MA,2346,,,1,,
7705,Carver Police,Plymouth,Middleborough,MA,2346,,,1,,
7704,Carlisle Police,Middlesex,Middleborough,MA,2346,,,1,,
7703,Burlington Police,Middlesex,Middleborough,MA,2346,,,1,,
7702,Brookline Police,Norfolk,Middleborough,MA,2346,,,1,,
7701,Brockton Police,Plymouth,Middleborough,MA,2346,,,1,,
7700,Bridgewater Police,Plymouth,Middleborough,MA,2346,,,1,,
7698,Braintree Police,Norfolk,Middleborough,MA,2346,,,1,,
7697,Boylston Police,Worcester,Middleborough,MA,2346,,,1,,
7696,Boxford Police,Essex,Middleborough,MA,2346,,,1,,
7695,Boxborough Police,Middlesex,Middleborough,MA,2346,,,1,,
7694,Bourne Police,Barnstable,Middleborough,MA,2346,,,1,,
7692,Blackstone Police,Worcester,Middleborough,MA,2346,,,1,,
7691,Billerica Police,Middlesex,Middleborough,MA,2346,,,1,,
7690,Beverly Police,Essex,Middleborough,MA,2346,,,1,,
7689,Berlin Police,Worcester,Middleborough,MA,2346,,,1,,
7688,Berkley Police,Bristol,Middleborough,MA,2346,,,1,,
7687,Belmont Public Safety,Middlesex,Middleborough,MA,2346,,,1,,
7686,Belchertown Police,Hampshire,Middleborough,MA,2346,,,1,,
7685,Bedford Police,Middlesex,Middleborough,MA,2346,,,1,,
7683,Ayer Police,Middlesex,Middleborough,MA,2346,,,1,,
7682,Avon Police,Norfolk,Middleborough,MA,2346,,,1,,
7681,Auburn Police,Worcester,Middleborough,MA,2346,,,1,,
7680,Attleboro Police,Bristol,Middleborough,MA,2346,,,1,,
7679,Athol Police,Worcester,Middleborough,MA,2346,,,1,,
7678,Ashby Police,Middlesex,Middleborough,MA,2346,,,1,,
7677,Ashburnham Police,Worcester,Middleborough,MA,2346,,,1,,
7676,Arlington Communications,Middlesex,Middleborough,MA,2346,,,1,,
7675,Andover Police,Essex,Middleborough,MA,2346,,,1,,
7674,Amherst Communications,Hampshire,Middleborough,MA,2346,,,1,,
7672,Agawam Police,Hampden,Middleborough,MA,2346,,,1,,
7670,Acton Police,Middlesex,Middleborough,MA,2346,,,1,,
7669,Abington Police,Plymouth,Middleborough,MA,2346,,,1,,
3180,Massachusetts State Police South Boston,Suffolk,Middleborough,MA,2346,,,1,,
